,EventId,EventTemplate
19,E62.0,"Configuration Notice: ASL Module ""com.apple.corecdp.osx.asl"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database."
20,E46.0,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 4812 bytes @ 358800 took 1.053312 secs. to complete, 5 reads >= 1 sec."
21,E320.0,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us
22,E276.0,"Page bounds {{0, 0}, {400, 400}}"
23,E111.0,[00:28:42.167] (Fig) signalled err=-12871
24,E131.0,[HID] [ATC] [Error] AppleDeviceManagementHIDEventService::start Could not make a string from out connection notification key
25,E17.0,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 4321 bytes @ 48 took 0.607292 sec. to complete, 7 reads >= 0.5 sec."
26,E170.0,Could not get event name for stream/token: com.apple.xpc.activity/4505: 132: Request for stale data
27,E220.0,"Unexpected payload found for message 9, dataLen 0"
28,E80.0,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0
29,E190.0,<*> dealloc
30,E228.0,<*> <*>
31,E31.0,"ARPT: <*> wl0: Roamed or switched channel, reason #8, bssid <*> last RSSI <*>"
32,E231.0,"IOPMrootDomain: idle cancel, state 1"
33,E232.0,Wake reason: RTC (Alarm)
34,E114.0,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*> <*> <*>
35,E180.0,<*> <*>
36,E125.0,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0
37,E398.0,CCFile::copyFile fileName is <*> source <*> dest <*>
38,E308.0,ARPT: <*> <*> <*>
39,E215.0,Location icon should now be in state <*>
40,E171.0,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=1 in environment to log backtraces."
41,E324.0,QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport
42,E203.0,<*> <*> <*> <*> <*>
43,E32.0,21:58:33.765 ERROR:    177: timed out after 15.000s (0 0); mMajorChangePending=0
44,E106.0,network changed: <*> DNS- Proxy-
45,E67.0,"device_generate_lock_screen_screenshot: authw 0x7fa82502bc00(2000)[0, 0, 0, 0] shield 0x7fa823930c00(2001), dev [1440,900]"
46,E214.0,in6_unlink_ifa: IPv6 address <*> has no prefix
47,E280.0,"network_reachability_changed : network is not reachable, netbiosd is shutting down"
48,E384.0,"hibernate_machine_init pagesDone <*> sum2 <*> time: <*> ms, disk(0x20000) <*> Mb/s, comp bytes: <*> time: <*> ms <*> Mb/s, crypt bytes: <*> time: <*> ms <*> Mb/s"
49,E217.0,Bluetooth -- LE is supported - Disable LE meta event
50,E159.0,<IMMacNotificationCenterManager: 0x7fdcc9d16380>: notification observer: com.apple.FaceTime   notification: __CFNotification 0x7fdcc9d19110 {name = _NSDoNotDisturbEnabledNotification}
51,E247.0,en0::IO80211Interface::postMessage bssid changed
52,E68.0,"hostControllerOnline - Number of Paired devices = 1, List of Paired devices = ( ""84-41-67-32-db-e1"" )"
53,E205.0,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>
54,E284.0,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>
55,E96.0,mDNS_RegisterInterface: Frequent transitions for interface <*> <*>
56,E99.0,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0
57,E331.0,"ARPT: <*> wl0: MDNS: 0 SRV Recs, 0 TXT Recs"
58,E348.0,"schedule invalidation <DYTransport 0x7f89e8c00520, error: lost transport connection (31)>"
59,E289.0,"NETWORK: no response from server, reachability, 2, queryRetries, 0"
60,E299.0,kern_open_file_for_direct_io(0)
61,E355.0,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc19060 125.39.133.143:14000
62,E167.0,Failed to connect <*> outlet from <*> to <*> missing setter or instance variable
63,E188.0,AppleCamIn::handleWakeEvent_gated
64,E375.0,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92
65,E218.0,08:21:18.004 : Discoverable mode changed to Off
66,E63.0,<*> <*> <*> [lvl=2] <*> performAction] <*> <*> <*> <*> <*>
67,E312.0,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds
68,E118.0,2017-07-06 06:22:57.163367 PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification
69,E370.0,<*> <*> <*> [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: <*> { URL: <*> }) to <*>
70,E315.0,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01)
71,E14.0,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.
72,E378.0,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92
73,E127.0,Sandbox: <*> deny(1) <*> <*>
74,E358.0,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15323 seconds.  Ignoring."
75,E354.0,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}"
76,E397.0,"2017-07-03 10:40:41.730 GoogleSoftwareUpdateAgent[33263/0x700000323000] [lvl=2] -[KSAgentApp performSelfUpdateWithEngine:] Checking for self update with Engine: <KSUpdateEngine:0x10062de70 ticketStore=<KSPersistentTicketStore:0x1005206e0 store=<KSKeyedPersistentStore:0x1005282c0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x100510480 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore.lock"" locked=NO > >> processor=<KSActionProcessor:0x10062e060 delegate=<KSUpdateEngine:0x10062de70> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x10062d2d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >"
77,E396.0,"PBRequester failed with Error Error Domain=NSURLErrorDomain <*> ""The <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>"
78,E173.0,<*> <*>
79,E21.0,network changed: <*> v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB
80,E298.0,in6_unlink_ifa: IPv6 address <*> has no prefix
81,E238.0,Got an XPC error: Connection invalid
82,E49.0,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- 0x5fd0 -- 0x9a00 -- <*> ****
83,E133.0,<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId: Unrecognized codec 1.(null). Failed codec specific check.
84,E321.0,en0: BSSID changed to <*>
85,E108.0,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01)
86,E196.0,Unable to start NetBIOS name service:
87,E269.0,-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.
88,E85.0,Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive)
89,E145.0,ARPT: <*> wl0: setup_keepalive: Remote IP: <*>
90,E151.0,ARPT: <*> AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake
91,E56.0,network changed: v4(en0-:10.105.162.105) v6(en0-:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS- Proxy-
92,E294.0,<*> : <*> <*> <*>
93,E156.0,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted
94,E71.0,[com.apple.calendar.store.log.caldav.queue] [Adding [<CalDAVAccountRefreshQueueableOperation: 0x7fa11d73f960; Sequence: 0>] to failed operations.]
95,E91.0,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>
96,E283.0,hibernate_page_list_setall found pageCount <*>
97,E30.0,2017-07-07 10:54:41.296 ksfetch[37925/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1926 bytes from stdin.
98,E183.0,"en0: channel changed to 132,+1"
99,E305.0,hibernate image path: /var/vm/sleepimage
100,E224.0,hibernate_machine_init reading
101,E400.0,CCFile::copyFile fileName is <*> source <*> dest <*>
102,E250.0,Saw change in network reachability (isReachable=2)
103,E113.0,setting hostname to <*>
104,E9.0,"ARPT: <*> IOPMPowerSource Information: <*>  SleepType: Normal Sleep,  'ExternalConnected': <*> 'TimeRemaining': <*>"
105,E105.0,"<*> Owner: com.apple.iokit.IO80211Family, Name: <*>"
106,E76.0,mDNS_DeregisterInterface: Frequent transitions for interface <*> <*>
107,E288.0,<*> done: last_valid_compact_indx <*>
108,E258.0,Thermal pressure state: <*> Memory pressure state: 0
109,E110.0,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
110,E7.0,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.434 error 22
111,E33.0,en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64 100 104 108 112 116 120 124 128 132 136 140 144 149 153 157 161 165
112,E409.0,"Unable to simultaneously satisfy constraints: ( <*> <*> <*> <*>   (Names: <*> <*> )>"", <*> 'NSView-Encapsulated-Layout-Width' H:[PageItemCell(73)]   (Names: <*> )>"", <*> <*> <*> <*>   (Names: <*> <*> )>"", <*> <*> )  Will attempt to recover by breaking constraint <*> <*>  Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens.  And/or, break on objc_exception_throw to catch this in the debugger."
113,E64.0,<*> <*> | I | VoipWrapper  | DAVEngineImpl.cpp:1400:Close             | close video chat. llFriendUIN = <*>
114,E265.0,hibernate image path: /var/vm/sleepimage
115,E225.0,hciControllerOnline; HID devices? 0
116,E73.0,[21:22:43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err=-12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at  line 1921
117,E310.0,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000
118,E333.0,CCFile::captureLogRun() Exiting CCFile::captureLogRun
119,E241.0,ARPT: <*> wlc_dump_aggfifo:
120,E192.0,Received Capture Event
121,E29.0,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}"
122,E371.0,[17:13:46.390] <<<< IQ-CA >>>> piqca_setUsePreQueue: (0x7f92413e3000) rejecting report of layer being serviced - IQ has not yet begun to update
123,E193.0,en0: manual intervention required!
124,E179.0,<*> <*>
125,E4.0,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: [50] Network is down
126,E332.0,"Opened file /var/log/SleepWakeStacks.bin, size 172032, extents 1, maxio 2000000 ssd 1"
127,E329.0,[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.
128,E201.0,AirPort: Link Up on awdl0
129,E366.0,2017/07/02 11:38:49.414 | I | VoipWrapper  | DAVEngineImpl.cpp:1400:Close             | close video chat. llFriendUIN = ******2341.
130,E309.0,AirPort: Link Down on awdl0. Reason 1 (Unspecified).
131,E194.0,Peripheral manager is not powered on
132,E97.0,Sandbox: <*> deny(1) network-outbound /private/var/run/mDNSResponder
133,E407.0,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/] Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7f8de0c0dc70 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, NSErrorFailingURLKey=https://13957525385%40163.com@p28-contacts.icloud.com/874161398/principal/, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}"
134,E360.0,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted
135,E163.0,ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789
136,E342.0,"NETWORK: no response from server, reachability, 2, queryRetries, <*>"
137,E273.0,[HID] [MT] AppleMultitouchDevice::start entered
138,E257.0,sigio_handler: sigio_handler_active != <*>
139,E13.0,ARPT: <*> wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*> Ack <*> Win size 278
140,E5.0,"ARPT: 672663.206073: wl0: wl_update_tcpkeep_seq: Original Seq: 2185760336, Ack: 2085655440, Win size: 4096"
141,E94.0,device_generate_desktop_screenshot: authw <*> shield <*>
142,E345.0,"bitmap_size 0x7f0fc, previewSize 0x4028, writing <*> pages @ 0x97144"
143,E130.0,handle_will_sleep_auth_and_shield_windows: Reordering authw 0x7fa823a04400(2004) (lock state: 3)
144,E234.0,IOHibernatePollerOpen(0)
145,E306.0,vm_compressor_fastwake_warmup completed - took 12461 msecs
146,E186.0,wake time set <*> s
147,E102.0,<*> deny network-outbound /private/var/run/mDNSResponder
148,E57.0,network changed: v4(en0:10.105.162.105) v6(en0+:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB
149,E199.0,<*> <*>
150,E316.0,-[NETClientConnection effectiveBundleID] using process name <*> as bundle ID (this is expected for daemons without bundle ID
151,E84.0,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0"
152,E120.0,tcp_connection_destination_handle_tls_close_notify 111 closing socket due to TLS CLOSE_NOTIFY alert
153,E330.0,ARPT: 672735.825491: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.
154,E162.0,"hibernate_alloc_pages act 107794, inact 10088, anon 460, throt 0, spec 58021, wire 572831, wireinit 39927"
155,E313.0,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data"
156,E261.0,<IMMacNotificationCenterManager: <*>   <*> <*> <*>
157,E132.0,[IOBluetoothFamily][staticBluetoothTransportShowsUp] -- Received Bluetooth Controller register service notification -- 0x7000
158,E189.0,"IOPMrootDomain: idle cancel, state 1"
159,E176.0,<*> <*> <*> <*>
160,E166.0,RTC: Maintenance <*> <*> sleep <*> <*>
161,E356.0,"<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
162,E115.0,**** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by 300ms  ****
163,E336.0,sigio_handler: sigio_handler_active != 1
164,E296.0,<*> discard act <*> inact <*> purgeable <*> spec <*> cleaned 0
165,E394.0,"2017-07-02 10:40:07.676 GoogleSoftwareUpdateAgent[32012/0x7000002a0000] [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Checking for updates for ""com.google.Keystone"" using engine <KSUpdateEngine:0x100313e70 ticketStore=<KSPersistentTicketStore:0x100332a60 store=<KSKeyedPersistentStore:0x100315fa0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x1003176d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore.lock"" locked=NO > >> processor=<KSActionProcessor:0x1003143e0 delegate=<KSUpdateEngine:0x100313e70> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x100311a10 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >"
166,E143.0,assertion failed: 15G1510: com.apple.telemetry + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90
167,E53.0,"<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
168,E349.0,<<<< MediaValidator >>>> mv_LookupCodecSupport: Unrecognized codec 1
169,E259.0,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)"
170,E290.0,WARNING: hibernate_page_list_setall skipped <*> xpmapped pages
171,E208.0,CCXPCService::setStreamEventHandler Registered for notification callback.
172,E252.0,en0: channel changed to <*>
173,E249.0,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3"
174,E81.0,ARPT: <*> AQM agg results 0x8001 len hi/lo: 0x0 <*> BAbitmap(0-3) 0 0 0 0
175,E148.0,tcp_connection_tls_session_error_callback_imp 2210 tcp_connection_tls_session_handle_read_error.790 error 60
176,E27.0,"ARPT: 739295.354731: wl0: Roamed or switched channel, reason #4, bssid f8:4f:57:3b:ea:b2, last RSSI -77"
177,E372.0,[17:19:15.148] itemasync_SetProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2306
178,E83.0,ARPT: <*> wl0: MDNS: IPV4 Addr: <*>
179,E254.0,Wake reason: ARPT (Network)
180,E226.0,<*> <*> <*>
181,E88.0,<*> <*> <*> <*> <*> <*> <*>
182,E237.0,hibernate_teardown completed - discarded 93932
183,E82.0,CCFile::captureLog Received Capture notice id: <*> reason = <*>
184,E210.0,RTC: PowerByCalendarDate setting ignored
185,E304.0,[BluetoothHIDDeviceController]ERROR: Could not find the disconnected object
186,E382.0,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>
187,E263.0,ARPT: <*> wlc_dump_aggfifo:
188,E2.0,ARPT: <*> wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f
189,E291.0,ARPT: 683779.928118: framerdy 0x0 bmccmd 3 framecnt 1024
190,E227.0,KeychainGetICDPStatus: status: off
191,E147.0,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
192,E365.0,network changed: v4(en0-:10.105.163.202) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB
193,E405.0,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7fb7ed616c80 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}"
194,E16.0,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc20795 14.17.42.14:14000
195,E335.0,"polled file major 1, minor 0, blocksize 4096, pollers 5"
196,E216.0,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds
197,E350.0,hibernate_teardown_pmap_structs done: last_valid_compact_indx 315096
198,E142.0,tcp_connection_destination_perform_socket_connect 21152 connectx to 203.205.147.206:8080@0 failed: [51] Network is unreachable
199,E221.0,<*> manager is not powered on
200,E44.0,Service exited with abnormal code: 1
201,E136.0,ARPT: <*> wl0: setup_keepalive: Seq: <*> Ack: <*> Win size: 4096
202,E314.0,<*> : <*> <*> <*> <*> <*> <*> <*> <*>
203,E40.0,<*> <*> <*> [lvl=2] KSHelperReceiveAllData() KSHelperTool read <*> bytes from stdin.
204,E272.0,hibernate_page_list_setall time: 603 ms
205,E150.0,ARPT: <*> wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f
206,E318.0,ARPT: <*> ARPT: Wake Reason: Wake on <*> <*>
207,E351.0,"Arranged view frame: {{0, 0}, {260, 877}}"
208,E202.0,<*> - <*> = <*>
209,E95.0,ARPT: <*> wl0: setup_keepalive: <*> IP: <*>
210,E219.0,"PM response took <*> ms (54, powerd)"
211,E42.0,<*> <<<< IQ-CA >>>> piqca_setUsePreQueue: <*> rejecting report of layer being serviced - IQ has not yet begun to update
212,E402.0,CCFile::copyFile fileName is <*> source <*> dest <*>
213,E123.0,"NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL, -9806)"
214,E70.0,<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: errors=0
215,E177.0,<*> <*> <*>
216,E45.0,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted
217,E307.0,<*> <*> <*> <*> <*> <*> <*> <*>
218,E25.0,after trim url = https://www.google.com/_/chrome/newtab?rlz=1C5CHFA_enHK732HK732&espv=2&ie=UTF-8
219,E8.0,"NETWORK: requery, 0, 0, 0, 0, <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>"
220,E391.0,[com.apple.calendar.store.log.caldav.queue] [Account xpc_ben@163.com@https://caldav.163.com/caldav/principals/users/xpc_ben%40163.com/ timed out when executing operation: <CalDAVAccountRefreshQueueableOperation: 0x7fa11f9f2290; Sequence: 0>]
221,E302.0,ARPT: 784486.498066: wlc_dump_aggfifo:
222,E55.0,"<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
223,E22.0,"hibernate_machine_init: state 2, image pages 446175, sum was d4e6c0b2, imageSize 0x2aea6000, image1Size 0x215a4000, conflictCount 5848, nextFree 5887"
224,E278.0,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds
225,E174.0,<*> <*> <*> <*> <*>
226,E66.0,"CCFile::captureLogRun Skipping current file Dir file [2017-07-05_16,05,05.078442]-io80211Family-008.pcapng, Current File [2017-07-05_16,05,05.078442]-io80211Family-008.pcapng"
227,E154.0,mDNS_RegisterInterface: Frequent transitions for interface en0 (FE80:0000:0000:0000:C6B3:01FF:FECD:467F)
228,E230.0,Session <*> <*>
229,E75.0,ARPT: <*> <*> <*>
230,E24.0,"Google Chrome He[36456] triggered unnest of range 0x7fff93c00000->0x7fff93e00000 of DYLD shared region in VM map 0x77c9114550458e7b. While not abnormal for debuggers, this increases system memory footprint until the target exits."
231,E149.0,ARPT: 698348.781411: wl0: MDNS: IPV6 Addr: 2607:f140:400:a01b:1c57:7ef3:8f8e:5a10
232,E41.0,2017-07-03 10:40:42.940 GoogleSoftwareUpdateAgent[33263/0x700000323000] [lvl=2] -[KSOmahaServer updateInfosForUpdateResponse:updateRequest:infoStore:upToDateTickets:updatedTickets:events:errors:] Response passed CUP validation.
233,E52.0,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 40 seconds.  Ignoring."
234,E185.0,Previous sleep cause: 5
235,E253.0,<*> <*> <*> <*>
236,E134.0,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0"
237,E303.0,CCFile::captureLogRun() Exiting CCFile::captureLogRun
238,E86.0,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).
239,E87.0,<*> Failed to read DnsConfig.
240,E121.0,ARPT: 770812.035971: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake
241,E165.0,"ChromeExistion main strSendMsg = {""websitekey"":false,""commandkey"":true,""browserkey"":true}"
