,EventId,EventTemplate
18,E293,the url = http://baike.baidu.com/item/%E8%93%9D%E9%87%87%E5%92%8C/462624?fr=aladdin
19,E155,en0::IO80211Interface::postMessage bssid changed
20,E143,en0: channel changed to <*>
21,E211,[HID] [MT] MTActuatorManagement::getActuatorRef Calling MTActuatorOpen() outside of MTTrackpadHIDManager.
22,E171,"IOPMrootDomain: idle cancel, state 1"
23,E239,Could not get event name for stream/token: com.apple.xpc.activity/4505: 132: Request for stale data
24,E290,setting hostname to <*>
25,E413,"device_generate_lock_screen_screenshot: authw <*> 0, 1440, 900] shield <*> dev [1440,900]"
26,E245,-[SFLListManager(ServiceReplyProtocol) notifyChanges:toListWithIdentifier:] Notified of item changes to list with identifier com.apple.LSSharedFileList.RecentApplications
27,E2,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data"
28,E161,<*> completed - <*> <*>
29,E379,"hibernate_teardown: wired_pages 544767, free_pages 3578340, active_pages 40000, inactive_pages 0, speculative_pages 0, cleaned_pages 0, compressor_pages 112"
30,E330,"Configuration Notice: ASL Module ""com.apple.corecdp.osx.asl"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database."
31,E18,ARPT: <*> wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.
32,E351,<*> <*> <*> [lvl=2] -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: errors=0
33,E92,Bluetooth -- LE is supported - Disable LE meta event
34,E227,"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0"
35,E209,ARPT: <*> wl0: setup_keepalive: Local port: <*> Remote port: 5223
36,E106,<IMMacNotificationCenterManager: <*>    NC Disabled: NO
37,E348,[00:29:04.085] <<<< CRABS >>>> crabsWaitForLoad: [0x7fbc7ac683a0] Wait time out - -1001 (msRequestTimeout -1)
38,E377,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- Connected to the transport successfully -- 0x5fd0 -- 0x9a00 -- 0x6800 ****
39,E185,<*> <*> <*>
40,E47,Saw change in network reachability (isReachable=2)
41,E51,AirPort: Link Down on awdl0. Reason 1 (Unspecified).
42,E95,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route
43,E73,[HID] [MT] AppleMultitouchDevice::start entered
44,E310,tcp_connection_tls_session_error_callback_imp 2115 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22
45,E175,<*> <*>
46,E429,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-06_08,33,08.335034] - AuthFail:sts:5_rsn:0.xml"
47,E287,ARPT: 725209.960568: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0
48,E8,ARPT: <*> ARPT: Wake Reason: Wake on Scan offload
49,E345,"device_generate_lock_screen_screenshot: authw 0x7fa82502bc00(2000)[0, 0, 0, 0] shield 0x7fa823930c00(2001), dev [1440,900]"
50,E12,Bluetooth -- LE is supported - Disable LE meta event
51,E20,Sandbox: QQ(10018) deny(1) mach-lookup com.apple.networking.captivenetworksupport
52,E244,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: [50] Network is down
53,E118,CCXPCService::setStreamEventHandler Registered for notification callback.
54,E113,<*> - <*> = <*>
55,E426,2017-07-05 10:52:16.779 ksfetch[35863/0x7fff79824000] [lvl=2] main() Fetcher received a request: <NSMutableURLRequest: 0x100501610> { URL: https://tools.google.com/service/update2?cup2hreq=a7873a51b1cb55518e420d20dff47d463781ed3f7aa83c3153129eefb148070b&cup2key=7:2501762722 }
56,E58,hibernate_setup(0) took 4429 ms
57,E156,Session <*> <*>
58,E373,ARPT: <*> AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake
59,E407,<*> <*> | I | VoipWrapper  | DAVEngineImpl.cpp:1400:Close             | close video chat. llFriendUIN = <*>
60,E445,"2017-07-04 09:42:57.924 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=2] +[KSCodeSigningVerification verifyBundle:applicationId:error:] KSCodeSigningVerification verifying code signing for '/Users/xpc/Library/Google/GoogleSoftwareUpdate/GoogleSoftwareUpdate.bundle/Contents/MacOS/GoogleSoftwareUpdateDaemon' with the requirement 'anchor apple generic and certificate 1[field.1.2.840.113635.100.6.2.6] exists and certificate leaf[field.1.2.840.113635.100.6.1.13] exists and certificate leaf[subject.OU]=""EQHXZ8M8AV"" and (identifier=""com.google.Keystone"")'"
61,E77,(DiskStore.Normal:2382) 20cb04f 1.000086
62,E49,TBT W (2): 0x0040 [x]
63,E4,11:20:51.293 : BTLE discovered device with hash <01faa200 00000000 0000>
64,E99,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3"
65,E440,"CCFile::copyFile fileName is [2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-03_15,47,15.349129]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt"
66,E46,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3"
67,E232,"Opened file /var/vm/sleepimage, size 1073741824, extents 3, maxio 2000000 ssd 1"
68,E202,"ARPT: <*> wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10"
69,E36,in6_unlink_ifa: IPv6 address <*> has no prefix
70,E189,<*>
71,E108,"schedule invalidation <DYTransport 0x7f89e8c00520, error: lost transport connection (31)>"
72,E372,"hibernate_alloc_pages act 173850, inact 24957, anon 891, throt 0, spec 73492, wire 527143, wireinit 39927"
73,E398,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}"
74,E281,mDNS_DeregisterInterface: Frequent transitions for interface en0 (10.105.162.32)
75,E168,TBT W (2): 0x0040 [x]
76,E30,ARPT: 683779.928118: framerdy 0x0 bmccmd 3 framecnt 1024
77,E150,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>
78,E264,<*> Failed to read DnsConfig.
79,E341,"<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
80,E252,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2
81,E101,Failed to stop a scan - central is not powered on: 4
82,E295,Sandbox: SpotlightNetHelp(352) deny(1) ipc-posix-shm-read-data CFPBS:186A7:
83,E37,kern_open_file_for_direct_io(0)
84,E414,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92
85,E181,############################## _getSysMsgList
86,E280,network changed: <*> DNS- Proxy-
87,E90,"ARPT: <*> wl0: MDNS: 0 SRV Recs, 0 TXT Recs"
88,E342,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}"
89,E263,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).
90,E320,network changed: v4(en0:10.105.160.237) v6(en0!:2607:f140:6000:8:f1dc:a608:863:19ad) DNS Proxy SMB
91,E56,<IMMacNotificationCenterManager: <*>   DND Enabled: <*>
92,E193,Peripheral manager is not powered on
93,E249,<*> parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid)
94,E130,############################## _getSysMsgList
95,E371,"ARPT: 672663.206073: wl0: wl_update_tcpkeep_seq: Original Seq: 2185760336, Ack: 2085655440, Win size: 4096"
96,E139,INIT -- Host controller is published
97,E200,ARPT: <*> wl0: setup_keepalive: Local port: <*> Remote port: 443
98,E284,"ARPT: 700311.376459: wl0: MDNS: 0 SRV Recs, 0 TXT Recs"
99,E142,<*> <*> <*> <*>
100,E410,<*> <*> <*> [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: <*> { URL: <*> }) to <*>
101,E216,tcp_connection_destination_perform_socket_connect 21152 connectx to 203.205.147.206:8080@0 failed: [51] Network is unreachable
102,E352,[com.apple.calendar.store.log.caldav.queue] [Adding [<CalDAVAccountRefreshQueueableOperation: 0x7fa11d73f960; Sequence: 0>] to failed operations.]
103,E401,"VDCAssistant:  Found a camera (0x1430000005ac8290) , but was not able to start it up (0x0 -- (os/kern) successful)"
104,E346,.sdef warning for argument '' of command 'can continue previous list' in suite 'Microsoft Word Suite': '4023' is not a valid type name.
105,E430,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent"
106,E137,no sleep images for WillPowerOffWithImages
107,E395,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc19060 125.39.133.143:14000
108,E44,en0::IO80211Interface::postMessage bssid changed
109,E233,"ChromeExistion main strSendMsg = {""websitekey"":false,""commandkey"":true,""browserkey"":true}"
110,E403,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}"
111,E312,ARPT: <*> wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*> Ack <*> Win size 278
112,E194,Unable to start NetBIOS name service:
113,E134,Invalidating watch set.
114,E192,en0: manual intervention required!
115,E255,ARPT: <*> <*> <*>
116,E163,url host = www.baidu.com
117,E188,<*> dealloc
118,E256,mDNS_DeregisterInterface: Frequent transitions for interface awdl0 (FE80:0000:0000:0000:D8A5:90FF:FEF5:7FFF)
119,E70,hibernate_page_list_setall(preflight 1) start
120,E82,vm_compressor_fastwake_warmup completed - took 12461 msecs
121,E262,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0"
122,E347,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 21335 bytes @ 5481561 took 0.501237 sec. to complete, 16 reads >= 0.5 sec."
123,E344,[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].]
124,E392,"<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds.  Ignoring."
125,E393,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) <*> <*> +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319)
126,E158,CGXDisplayDidWakeNotification <*> posting kCGSDisplayDidWake
127,E213,CCFile::captureLog Received Capture notice id: <*> reason = AuthFail:sts:5_rsn:0
128,E107,TBT W (2): 0x0040 [x]
129,E121,Location icon should now be in state <*>
130,E176,<*>
131,E439,CCFile::copyFile fileName is <*> source <*> dest <*>
132,E307,network changed: v4(en0-:10.105.163.202) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB
133,E306,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.
134,E23,<*> done: last_valid_compact_indx <*>
135,E246,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>
136,E96,sigio_handler: sigio_handler_active != 1
137,E123,"PM response took <*> ms (54, powerd)"
138,E124,"Unexpected payload found for message 9, dataLen 0"
139,E365,<*> <*> <*> [lvl=2] KSHelperReceiveAllData() KSHelperTool read <*> bytes from stdin.
140,E418,<*> <*> signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line <*>
141,E93,ARPT: <*> ARPT: Wake Reason: Wake on <*> <*>
142,E74,full wake <*> (reason <*> <*> ms
143,E417,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92
144,E105,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data"
145,E48,Error returned from iconservicesagent: (null)
146,E443,CCFile::copyFile fileName is <*> source <*> dest <*>
147,E111,"setting hostname to ""authorMacBook-Pro.local"""
148,E391,"ARPT: <*> IOPMPowerSource Information: <*>  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,"
149,E270,WARNING: Type1 font data isn't in the correct format required by the Adobe Type 1 Font Format specification.
150,E52,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds
151,E43,"network_reachability_changed : network is not reachable, netbiosd is shutting down"
152,E231,2017-07-06 00:30:37.064 ksfetch[36439/0x7fff79824000] [lvl=2] main() Fetcher is exiting.
153,E332,after trim url = https://www.google.com/_/chrome/newtab?rlz=1C5CHFA_enHK732HK732&espv=2&ie=UTF-8
154,E26,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions
155,E33,network changed: v4(en0!:10.105.162.105) DNS+ Proxy+ SMB
156,E278,ARPT: <*> wl0: MDNS: IPV6 Addr: 2607:f140:400:a01b:c6b3:1ff:fecd:467f
157,E422,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>
158,E126,Wake reason: ?
159,E120,in6_unlink_ifa: IPv6 address 0x77c9114551ab225b has no prefix
160,E420,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>
161,E0,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000
162,E201,ARPT: <*> AQM agg results 0x8001 len hi/lo: 0x0 <*> BAbitmap(0-3) 0 0 0 0
163,E148,<*> manager is not powered on
164,E247,DB Path: /Users/xpc/Library/Containers/com.tencent.qq/Data/Documents/contents/916639562/QQ.db
165,E6,en0: BSSID changed to <*>
166,E390,21:58:33.765 ERROR:    177: timed out after 15.000s (0 0); mMajorChangePending=0
167,E218,"CCFile::captureLog Received Capture notice id: 1499133420.914478, reason = DeauthInd:sts:0_rsn:7"
168,E50,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us
169,E78,"setting hostname to ""authorMacBook-Pro.local"""
170,E154,AppleActuatorHIDEventDriver: message service is terminated
171,E325,ARPT: <*> wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*> Ack <*> Win size <*>
172,E298,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc25354 123.151.10.190:80
173,E114,en0: channel changed to <*>
174,E406,network changed: v4(en0-:10.105.163.202) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB
175,E271,device_generate_desktop_screenshot: authw <*> shield <*>
176,E318,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.
177,E198,Sandbox: <*> deny(1) <*> <*>
178,E329,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted
179,E269,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.
180,E319,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}"
181,E125,<*>
182,E72,[IOBluetoothHostController::setConfigState] calling registerService
183,E3,<*> : <*> <*> <*> <*>
184,E222,<*> parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid)
185,E243,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 <*> <*>
186,E132,AppleCamIn::wakeEventHandlerThread
187,E68,"bitmap_size 0x7f0fc, previewSize 0x4028, writing 488299 pages @ 0x97144"
188,E81,[BluetoothHIDDeviceController]ERROR: Could not find the disconnected object
189,E220,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
190,E383,<IMMacNotificationCenterManager: 0x7fdcc9d16380>: notification observer: com.apple.FaceTime   notification: __CFNotification 0x7fdcc9d19110 {name = _NSDoNotDisturbEnabledNotification}
191,E265,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01)
192,E331,"Google Chrome He[36456] triggered unnest of range 0x7fff93c00000->0x7fff93e00000 of DYLD shared region in VM map 0x77c9114550458e7b. While not abnormal for debuggers, this increases system memory footprint until the target exits."
193,E40,ARPT: <*> <*> <*>
194,E437,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}"
195,E362,ARPT: <*> wl0: setup_keepalive: Seq: <*> Ack: <*> Win size: 4096
196,E432,"Configuration Notice: ASL Module ""com.apple.authkit.osx.asl"" sharing output destination ""/var/log/Accounts"" with ASL Module ""com.apple.Accounts"". Output parameters from ASL Module ""com.apple.Accounts"" override any specified in ASL Module ""com.apple.authkit.osx.asl""."
197,E183,"en0: channel changed to 132,+1"
198,E235,ARPT: <*> wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f
199,E42,PM response took <*> ms <*> <*>
200,E66,-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.
201,E376,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService() -- 0x5fd0 -- 0x9a00 -- <*> ****
202,E283,ARPT: <*> wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f
203,E333,[com.apple.calendar.store.log.caldav.queue] [Adding [<CalDAVAccountRefreshQueueableOperation: 0x7fa11d67f3b0; Sequence: 0>] to failed operations.]
204,E350,"hostControllerOnline - Number of Paired devices = 1, List of Paired devices = ( ""84-41-67-32-db-e1"" )"
205,E151,ARPT: <*> wlc_dump_aggfifo:
206,E129,KeychainGetICDPStatus: status: off
207,E85,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)"
208,E423,"hibernate_machine_init pagesDone <*> sum2 <*> time: <*> ms, disk(0x20000) <*> Mb/s, comp bytes: <*> time: <*> ms <*> Mb/s, crypt bytes: <*> time: <*> ms <*> Mb/s"
209,E378,ARPT: <*> IOPMPowerSource Information: <*>  SleepType: <*> <*> <*> <*> <*> <*>
210,E109,"Arranged view frame: {{0, 0}, {260, 877}}"
211,E89,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>
212,E335,"ARPT: 771663.085756: wl0: Roamed or switched channel, reason #8, bssid 00:a6:ca:db:93:cc, last RSSI -60"
213,E24,Internal name did not resolve to internal address!
214,E288,"DB Error: 1 ""no such table: <*>"
215,E317,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted
216,E204,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>
217,E400,"pages <*> wire <*> act <*> inact <*> cleaned 0 spec <*> zf <*> throt 0, compr <*> xpmapped 40000"
218,E455,"Unable to simultaneously satisfy constraints: ( ""<NSAutoresizingMaskLayoutConstraint:0x7f9d574e5370 h=-&- v=-&- V:[NSScrollView:0x7f9d64abe480]-(11)-|   (Names: '|':NSView:0x7f9d6a9cc340 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d7561a270 h=-&- v=-&- V:|-(45)-[NSScrollView:0x7f9d64abe480]   (Names: '|':NSView:0x7f9d6a9cc340 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d6aa2cf10 h=-&- v=--& V:[NSView:0x7f9d53160e30(0)]>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d75652870 h=-&- v=-&- V:|-(0)-[NSView:0x7f9d6a9cc340]   (Names: '|':NSView:0x7f9d53160e30 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d77ef8f50 h=-&- v=-&- V:[NSView:0x7f9d6a9cc340]-(0)-|   (Names: '|':NSView:0x7f9d53160e30 )>"" )  Will attempt to recover by breaking constraint <NSAutoresizingMaskLayoutConstraint:0x7f9d7561a270 h=-&- v=-&- V:|-(45)-[NSScrollView:0x7f9d64abe480]   (Names: '|':NSView:0x7f9d6a9cc340 )>  Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens.  And/or, break on objc_exception_throw to catch this in the debugger."
219,E285,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>
220,E64,<*> : <*> <*> <*>
221,E14,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route
222,E448,CCFile::copyFile fileName is <*> source <*> dest <*>
223,E375,ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789
224,E164,CCFile::captureLogRun() Exiting CCFile::captureLogRun
225,E450,"[com.apple.calendar.store.log.caldav.queue] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain Code=502 ""(null)"" UserInfo={AccountName=163, CalDAVErrFromRefresh=YES, CoreDAVHTTPHeaders=<CFBasicHash 0x7fa11fe7a810 [0x7fff7abc1440]>{type = immutable dict, count = 5, entries => 0 : Connection = <CFString 0x7fff7ab1aea0 [0x7fff7abc1440]>{contents = ""keep-alive""} 3 : Content-Type = text/html 4 : Content-Length = 166 5 : Server = nginx 6 : Date = <CFString 0x7fa11ac2ab80 [0x7fff7abc1440]>{contents = ""Fri, 07 Jul 2017 05:32:43 GMT""} } }]"
226,E172,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions
227,E41,ARPT: <*> ARPT: Wake Reason: Wake on <*> <*>
228,E240,ARPT: 770812.035971: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake
229,E100,"NETWORK: no response from server, reachability, 2, queryRetries, <*>"
230,E434,"2017-07-02 10:40:07.676 GoogleSoftwareUpdateAgent[32012/0x7000002a0000] [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] Checking for updates for ""com.google.Keystone"" using engine <KSUpdateEngine:0x100313e70 ticketStore=<KSPersistentTicketStore:0x100332a60 store=<KSKeyedPersistentStore:0x100315fa0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore"" lockFile=<KSLockFile:0x1003176d0 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore.lock"" locked=NO > >> processor=<KSActionProcessor:0x1003143e0 delegate=<KSUpdateEngine:0x100313e70> isProcessing=NO actionsCompleted=0 progress=0.00 errors=0 currentActionErrors=0 events=0 currentActionEvents=0 actionQueue=( ) > delegate=(null) serverInfoStore=<KSServerPrivateInfoStore:0x100311a10 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Servers""> errors=0 >"
231,E131,<*> <*>
232,E13,12:15:23.005 : Discoverable mode changed to Off
233,E177,Captive: CNPluginHandler en0: <*>
234,E98,en0: 802.11d country code set to <*>
235,E71,hibernate_page_list_setall time: 603 ms
236,E186,wake time set <*> s
237,E7,en0: 802.11d country code set to 'X3'.
238,E19,ARPT: <*> AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0
